Line  0  3  763.333740    0.082000   2   2    0.000000   16.244556
Line  0  3  686.335754    0.067000   4   2    0.021626   18.088612
Line  0  3  685.817444    0.335000   4   4    0.021626   18.102264
Line  0  3  685.515137    0.268000   2   2    0.000000   18.088612
Line  0  3  684.998169    0.135000   2   4    0.000000   18.102264
Line  0  3  452.227264    0.031600   4   2    0.021626   27.441511
Line  0  3  451.870850    0.031600   2   2    0.000000   27.441511
Line  0  3  374.442139    0.044100   4   4    0.021626   33.137608
Line  0  3  374.434265    0.397000   4   6    0.021626   33.138302
Line  0  3  374.197754    0.441000   2   4    0.000000   33.137608
Line  0  3  332.327362    0.006140   4   2    0.021626   37.334293
Line  0  3  332.134857    0.006140   2   2    0.000000   37.334293
Line  0  3  323.669861    0.008690   4   2    0.021626   38.332321
Line  0  3  323.613342    0.043400   4   4    0.021626   38.339016
Line  0  3  323.487244    0.034800   2   2    0.000000   38.332321
Line  0  3  323.430756    0.017300   2   4    0.000000   38.339016
Line  0  3  314.887939    0.019300   4   4    0.021626   39.400768
Line  0  3  314.856445    0.174000   4   6    0.021626   39.404713
Line  0  3  314.715149    0.194000   2   4    0.000000   39.400768
Line  0  3  311.717041    0.001600   4   4    0.021626   39.801350
Line  0  3  311.630951    0.014400   4   6    0.021626   39.812340
Line  0  3  311.547638    0.015900   2   4    0.000000   39.801350
Line  0  3  305.919342    0.006790   4   2    0.021626   40.555248
Line  0  3  305.756256    0.006790   2   2    0.000000   40.555248
Line  0  3  299.816345    0.005440   4   2    0.021626   41.380344
Line  0  3  299.659637    0.005450   2   2    0.000000   41.380344
Line  0  3  292.591644    0.004830   4   4    0.021626   42.401573
Line  0  3  292.590759    0.043500   4   6    0.021626   42.401711
Line  0  3  292.442444    0.048400   2   4    0.000000   42.401573
Line  0  3  286.000061    0.001910   4   2    0.021626   43.378338
Line  0  3  285.857452    0.001910   2   2    0.000000   43.378338
Line  0  3  282.202057    0.024400   4   6    0.021626   43.961845
Line  0  3  282.202057    0.002710   4   4    0.021626   43.961845
Line  0  3  282.063263    0.027100   2   4    0.000000   43.961845
Line  0  3  278.571960    0.001150   4   2    0.021626   44.534428
Line  0  3  278.436737    0.001150   2   2    0.000000   44.534428
Line  0  3  276.326050    0.014900   4   6    0.021626   44.896248
