Line 12 6 79.856903 0.111000  4  6
Line 12 6 79.830101 0.073800  4  4
Line 12 6 79.816704 0.037000  4  2
Line 12 6 75.889999 0.008740  4  4
Line 12 6 75.834000 0.013100  4  6
Line 12 6 74.573997 0.004620  4  6
Line 12 6 74.573997 0.003080  4  4
Line 12 6 74.573997 0.001540  4  2
Line 12 7 434.916992 0.066400  5  7
Line 12 7 434.720001 0.011900  5  5
Line 12 7 434.593994 0.000791  5  3
Line 12 7 431.312988 0.059700  3  5
Line 12 7 431.188995 0.019900  3  3
Line 12 7 429.140015 0.080000  1  3
Line 12 7 367.683990 0.022700  5  3
Line 12 7 367.674011 0.068300  5  5
Line 12 7 365.243011 0.022900  3  3
Line 12 7 365.234009 0.038200  3  5
Line 12 7 365.177002 0.030500  3  1
Line 12 7 363.773010 0.092000  1  3
Line 12 7 278.402008 0.111000  5  3
Line 12 7 277.001007 0.112000  3  3
Line 12 7 276.153992 0.112000  1  3
Line 12 7 95.650002 0.017600  5  3
Line 12 7 95.556000 0.023500  3  1
Line 12 7 95.484001 0.017600  3  3
Line 12 7 95.422997 0.052800  5  5
Line 12 7 95.383003 0.070400  1  3
Line 12 7 95.258003 0.029500  3  5
Line 12 7 84.116600 0.007760  5  3
Line 12 7 84.086899 0.116000  5  5
Line 12 7 84.024696 0.652000  5  7
Line 12 7 83.988197 0.194000  3  3
Line 12 7 83.958603 0.582000  3  5
Line 12 7 83.910202 0.778000  1  3
Line 12 7 83.764297 0.194000  5  5
Line 12 7 83.715202 0.064700  5  3
Line 12 7 83.637001 0.108000  3  5
Line 12 7 83.588097 0.064800  3  3
Line 12 7 83.560097 0.086500  3  1
Line 12 7 83.510803 0.260000  1  3
Line 12 7 81.143402 0.033700  5  3
Line 12 7 81.023903 0.033800  3  3
Line 12 7 80.951302 0.033800  1  3
Line 12 7 79.246498 0.019900  5  5
Line 12 7 79.167999 0.111000  5  7
Line 12 7 79.132500 0.099600  3  5
Line 12 7 78.518997 0.055900  5  5
Line 12 7 78.518997 0.018700  5  3
Line 12 7 78.406998 0.018700  3  3
Line 12 7 78.406998 0.031000  3  5
Line 12 7 78.406998 0.024800  3  1
Line 12 7 78.338997 0.074600  1  3
Line 12 7 77.142303 0.007070  5  7
Line 12 7 77.142303 0.001260  5  5
Line 12 7 77.142303 0.000084  5  3
Line 12 7 77.034302 0.006320  3  5
Line 12 7 77.034302 0.002110  3  3
Line 12 7 76.968697 0.008440  1  3
Line 12 7 68.184196 0.026200  5  5
Line 12 7 68.143799 0.147000  5  7
Line 12 7 68.099800 0.131000  3  5
Line 12 7 68.064003 0.044300  5  5
Line 12 7 67.979897 0.024700  3  5
Line 12 7 63.396000 0.041100  5  7
Line 12 7 62.696098 0.014800  5  5
Line 12 7 62.624699 0.008220  3  5
Line 12 7 60.137901 0.010200  5  5
Line 12 7 60.137901 0.003390  5  3
Line 12 7 60.072201 0.003400  3  3
Line 12 7 60.072201 0.005660  3  5
Line 12 7 60.072201 0.004530  3  1
Line 12 7 60.032299 0.013600  1  3
Line 12 7 58.316002 0.016100  5  7
Line 12 8 436.734985 0.067700  4  6
Line 12 8 436.671997 0.007520  4  4
Line 12 8 430.464996 0.076300  2  4
Line 12 8 339.006012 0.040500  4  2
Line 12 8 335.252991 0.041000  2  2
Line 12 8 317.039001 0.033700  4  2
Line 12 8 315.039001 0.169000  4  4
Line 12 8 313.753998 0.137000  2  2
Line 12 8 311.795990 0.068600  2  4
Line 12 8 82.823402 0.026000  4  2
Line 12 8 82.597504 0.026100  2  2
Line 12 8 75.043602 0.060600  4  4
Line 12 8 75.034103 0.546000  4  6
Line 12 8 74.858101 0.607000  2  4
Line 12 8 71.170898 0.020000  4  2
Line 12 8 71.118797 0.100000  4  4
Line 12 8 71.004097 0.080400  2  2
Line 12 8 70.952202 0.040300  2  4
Line 12 8 69.574501 0.020500  4  4
Line 12 8 69.467201 0.186000  4  6
Line 12 8 69.415001 0.206000  2  4
Line 12 8 68.605598 0.039800  4  2
Line 12 8 68.450500 0.039900  2  2
Line 12 8 64.702003 0.016800  4  6
Line 12 8 64.654297 0.005870  4  2
Line 12 8 64.630501 0.029300  4  4
Line 12 8 64.516502 0.023500  2  2
Line 12 8 64.492798 0.011700  2  4
Line 12 8 64.379601 0.009860  4  2
Line 12 8 64.242996 0.009890  2  2
Line 12 8 61.143799 0.000700  4  6
Line 12 8 61.143799 0.000078  4  4
Line 12 8 61.020599 0.000780  2  4
Line 12 8 60.805901 0.003020  4  2
Line 12 8 60.683998 0.003030  2  2
Line 12 8 59.153099 0.112000  4  6
Line 12 8 59.153099 0.012400  4  4
Line 12 8 59.037800 0.124000  2  4
Line 12 8 58.824299 0.011000  4  6
Line 12 8 57.783001 0.005030  4  6
Line 12 8 57.131802 0.000813  4  2
Line 12 8 57.094299 0.004060  4  4
Line 12 8 57.024200 0.003260  2  2
Line 12 8 56.986900 0.001630  2  4
Line 12 8 55.222099 0.027200  4  4
Line 12 8 55.121601 0.010800  2  4
Line 12 8 54.952702 0.005160  4  4
Line 12 8 54.886002 0.046400  4  6
Line 12 8 54.853100 0.051700  2  4
Line 12 8 53.907799 0.004680  4  4
Line 12 8 53.904900 0.042100  4  6
Line 12 8 53.812000 0.046800  2  4
Line 12 8 51.473202 0.014400  4  6
Line 12 8 51.473202 0.001610  4  4
Line 12 8 51.385899 0.016000  2  4
Line 12 8 50.219002 0.021600  4  6
Line 13 2 1670.786987 1.810000  1  3
Line 13 2 935.273804 0.003000  1  3
Line 13 2 794.476685 0.000565  1  3
Line 13 2 741.183289 0.001090  1  3
Line 13 2 714.699280 0.001100  1  3
Line 13 2 699.490479 0.001050  1  3
Line 13 2 689.935425 0.000995  1  3
Line 13 2 683.527405 0.000945  1  3
Line 13 2 679.021118 0.000856  1  3
Line 13 3 1862.790039 0.286000  2  2
Line 13 3 1854.715942 0.575000  2  4
Line 13 3 696.216980 0.004620  2  2
Line 13 3 695.828918 0.009260  2  4
Line 13 3 560.433105 0.002670  2  2
Line 13 3 560.317322 0.005350  2  4
Line 13 3 511.190704 0.001480  2  2
Line 13 3 511.138397 0.002960  2  4
Line 13 3 486.912415 0.000890  2  2
Line 13 3 486.883911 0.001780  2  4
Line 13 4 160.072403 0.245000  1  3
Line 13 4 129.729095 0.778000  1  3
Line 13 5 281.394012 0.083100  2  2
Line 13 5 278.694000 0.083900  4  2
Line 13 5 131.439102 0.039400  2  4
Line 13 5 131.001495 0.079100  2  2
Line 13 5 130.847198 0.099000  4  4
Line 13 5 130.413406 0.019900  4  2
Line 13 5 126.069901 0.071100  2  4
Line 13 5 125.529999 0.064300  4  6
Line 13 5 125.525200 0.007140  4  4
Line 13 5 118.981003 0.013200  2  2
Line 13 5 118.495003 0.013300  4  2
Line 13 5 108.460999 0.391000  2  4
Line 13 5 108.057602 0.039200  4  4
Line 13 5 107.946098 0.353000  4  6
Line 13 5 108.406700 0.058500  2  2
Line 13 5 108.112099 0.029300  2  4
Line 13 5 108.003700 0.014700  4  2
Line 13 5 107.711304 0.073500  4  4
Line 13 5 104.496201 0.102000  2  2
Line 13 5 104.121696 0.102000  4  2
Line 13 5 104.446701 0.082600  2  4
Line 13 5 104.362801 0.166000  2  2
Line 13 5 104.072601 0.207000  4  4
Line 13 5 103.989197 0.041500  4  2
Line 13 5 104.180000 0.237000  2  4
Line 13 5 103.882004 0.213000  4  6
Line 13 5 103.807800 0.023700  4  4
Line 13 5 99.765800 0.007650  2  4
Line 13 5 99.539001 0.015300  2  2
Line 13 5 99.424301 0.019200  4  4
Line 13 5 99.199203 0.003840  4  2
Line 13 5 99.616699 0.062100  2  4
Line 13 5 99.290497 0.056100  4  6
Line 13 5 99.276299 0.006230  4  4
Line 13 5 96.148903 0.011200  2  4
Line 13 5 95.832298 0.010100  4  6
Line 13 5 95.831802 0.001120  4  4
Line 13 5 94.160004 0.190000  2  4
Line 13 5 93.856003 0.019000  4  4
Line 13 5 93.754997 0.171000  4  6
Line 13 5 94.185997 0.039000  2  2
Line 13 5 93.956001 0.019600  2  4
Line 13 5 93.882004 0.009790  4  2
Line 13 5 93.653000 0.049100  4  4
Line 13 5 92.037399 0.005940  2  2
Line 13 5 91.746696 0.005960  4  2
Line 13 5 90.984001 0.033700  2  2
Line 13 5 90.699997 0.033800  4  2
Line 13 5 91.078003 0.037600  2  2
Line 13 5 90.914001 0.018800  2  4
Line 13 5 90.793999 0.009430  4  2
Line 13 5 90.630997 0.047200  4  4
Line 13 5 90.646004 0.046600  4  6
Line 13 5 88.817001 0.099900  2  4
Line 13 5 88.546997 0.010000  4  4
Line 13 5 88.425003 0.090600  4  6
Line 13 5 88.636002 0.013100  2  4
Line 13 5 88.366997 0.032700  4  4
Line 13 5 87.273903 0.032000  2  4
Line 13 5 87.020103 0.028800  4  6
Line 13 5 87.012497 0.003210  4  4
Line 13 5 86.176598 0.001010  2  4
Line 13 5 85.921700 0.000101  4  4
Line 13 5 85.803802 0.000911  4  6
Line 13 5 85.915199 0.022300  2  2
Line 13 5 85.661903 0.022300  4  2
Line 13 5 85.865097 0.008710  2  4
Line 13 5 85.612000 0.021800  4  4
Line 13 6 312.237000 0.061700  3  5
Line 13 6 310.907013 0.149000  1  3
Line 13 6 309.850006 0.037300  3  3
Line 13 6 309.596008 0.112000  5  5
Line 13 6 308.562988 0.049900  3  1
Line 13 6 307.248993 0.037600  5  3
Line 13 6 109.976799 0.048900  1  3
Line 13 6 109.844200 0.048900  3  3
Line 13 6 109.515602 0.049100  5  3
Line 13 6 104.459999 0.071400  1  3
Line 13 6 104.339996 0.053600  3  5
Line 13 6 104.339996 0.017900  3  3
Line 13 6 104.050003 0.060200  5  7
Line 13 6 104.050003 0.010800  5  5
Line 13 6 104.050003 0.000717  5  3
Line 13 6 101.027397 0.040500  1  3
Line 13 6 100.924698 0.013500  3  1
Line 13 6 100.915604 0.010100  3  3
Line 13 6 100.893700 0.016900  3  5
Line 13 6 100.638100 0.010200  5  3
Line 13 6 100.616402 0.030500  5  5
Line 13 6 92.970703 0.271000  1  3
Line 13 6 92.875999 0.067900  3  3
Line 13 6 92.874298 0.203000  3  5
Line 13 6 92.640900 0.002720  5  3
Line 13 6 92.639297 0.040800  5  5
Line 13 6 92.625999 0.229000  5  7
Line 13 6 88.461998 0.310000  1  3
Line 13 6 88.375999 0.077600  3  3
Line 13 6 88.369003 0.233000  3  5
Line 13 6 88.163002 0.261000  5  7
Line 13 6 88.163002 0.003110  5  3
Line 13 6 88.155998 0.046700  5  5
Line 13 6 87.881897 0.337000  1  3
Line 13 6 87.862000 0.141000  3  5
Line 13 6 87.797203 0.084200  3  3
Line 13 6 87.775703 0.113000  3  1
Line 13 6 87.651604 0.253000  5  5
Line 13 6 87.587097 0.084600  5  3
Line 13 6 87.624702 0.114000  1  3
Line 13 6 87.540497 0.114000  3  3
Line 13 6 87.331703 0.114000  5  3
Line 13 6 86.148903 0.050900  1  3
Line 13 6 86.094200 0.017000  3  1
Line 13 6 86.067596 0.012800  3  3
Line 13 6 86.018700 0.021300  3  5
Line 13 6 85.865700 0.012800  5  3
Line 13 6 85.817001 0.038300  5  5
Line 13 6 85.805901 0.248000  1  3
Line 13 6 85.766403 0.186000  3  5
Line 13 6 85.725197 0.062100  3  3
Line 13 6 85.565903 0.037300  5  5
Line 13 6 85.524902 0.002490  5  3
Line 13 6 85.517601 0.209000  5  7
Line 13 6 82.340401 0.012000  1  3
Line 13 6 82.266098 0.012000  3  3
Line 13 6 82.081596 0.012000  5  3
Line 13 6 78.695503 0.090300  1  3
Line 13 6 78.627602 0.067700  3  5
Line 13 6 78.627602 0.022600  3  3
Line 13 6 78.459099 0.076100  5  7
Line 13 6 78.459099 0.013600  5  5
Line 13 6 78.459099 0.000906  5  3
Line 13 6 78.178101 0.036700  1  3
Line 13 6 78.111099 0.027600  3  5
Line 13 6 78.111099 0.009170  3  3
Line 13 6 77.944801 0.030900  5  7
Line 13 6 77.944801 0.005520  5  5
Line 13 6 77.944801 0.000368  5  3
Line 13 6 76.561600 0.005500  3  5
Line 13 6 76.401802 0.009920  5  5
Line 13 6 74.872101 0.061100  1  3
Line 13 6 74.810699 0.045900  3  5
Line 13 6 74.810699 0.015300  3  3
Line 13 6 74.658096 0.051500  5  7
Line 13 6 74.658096 0.009190  5  5
Line 13 6 74.658096 0.000613  5  3
Line 13 6 74.594101 0.034600  3  5
Line 13 6 74.442398 0.062400  5  5
Line 13 7 356.890015 0.093900  4  6
Line 13 7 353.769989 0.063100  4  4
Line 13 7 352.149994 0.031700  4  2
Line 13 7 87.168800 0.020400  4  2
Line 13 7 87.058701 0.040900  4  4
Line 13 7 86.884697 0.061400  4  6
Line 13 7 75.363602 0.719000  4  6
Line 13 7 75.307404 0.480000  4  4
Line 13 7 75.275703 0.240000  4  2
Line 13 7 72.278397 0.078600  4  6
Line 13 7 72.276299 0.052500  4  4
Line 13 7 64.808998 0.016400  4  6
Line 13 7 58.750999 0.008680  4  6
Line 13 8 387.959991 0.061800  5  7
Line 13 8 387.820007 0.011000  5  5
Line 13 8 387.730011 0.000737  5  3
Line 13 8 383.790009 0.055800  3  5
Line 13 8 383.700012 0.018600  3  3
Line 13 8 381.200012 0.074900  1  3
Line 13 8 328.200012 0.063000  5  5
Line 13 8 328.200012 0.021000  5  3
Line 13 8 325.309998 0.021200  3  3
Line 13 8 325.309998 0.035300  3  5
Line 13 8 325.309998 0.028200  3  1
Line 13 8 323.510010 0.085100  1  3
Line 13 8 250.139999 0.102000  5  3
Line 13 8 248.449997 0.102000  3  3
Line 13 8 247.399994 0.103000  1  3
Line 13 8 75.986702 0.017000  5  3
Line 13 8 75.893799 0.022700  3  1
Line 13 8 75.830498 0.017000  3  3
Line 13 8 75.778198 0.051100  5  5
Line 13 8 75.732300 0.068200  1  3
Line 13 8 75.622902 0.028500  3  5
Line 13 8 67.560699 0.008100  5  3
Line 13 8 67.530197 0.122000  5  5
Line 13 8 67.464104 0.681000  5  7
Line 13 8 67.437202 0.203000  3  3
Line 13 8 67.406799 0.609000  3  5
Line 13 8 67.359596 0.812000  1  3
Line 13 8 67.288002 0.203000  5  5
Line 13 8 67.243599 0.067500  5  3
Line 13 8 67.165497 0.113000  3  5
Line 13 8 67.121300 0.067600  3  3
Line 13 8 67.096100 0.090200  3  1
Line 13 8 67.044296 0.271000  1  3
Line 13 8 65.495201 0.036000  5  3
Line 13 8 65.379097 0.036100  3  3
Line 13 8 65.306099 0.036100  1  3
Line 13 8 64.114098 0.001440  5  3
Line 13 8 64.080803 0.021800  5  5
Line 13 8 64.004097 0.122000  5  7
Line 13 8 64.002899 0.036300  3  3
Line 13 8 63.969700 0.109000  3  5
Line 13 8 63.932899 0.145000  1  3
Line 13 8 54.296799 0.027500  5  5
Line 13 8 54.257900 0.154000  5  7
Line 13 8 54.216999 0.138000  3  5
Line 14 2 1817.451050 0.000255  4  4
Line 14 2 1816.927979 0.002290  4  6
Line 14 2 1808.012939 0.002560  2  4
Line 14 2 1533.431030 0.131000  4  2
Line 14 2 1526.707031 0.132000  2  2
Line 14 2 1309.276001 0.086700  4  2
Line 14 2 1304.369995 0.087100  2  2
Line 14 2 1265.001953 0.118000  4  4
Line 14 2 1264.738037 1.060000  4  6
Line 14 2 1260.421997 1.180000  2  4
Line 14 2 1197.394043 0.146000  4  2
Line 14 2 1194.500000 0.729000  4  4
Line 14 2 1193.290039 0.584000  2  2
Line 14 2 1190.416016 0.293000  2  4
Line 14 2 1023.700195 0.015100  4  2
Line 14 2 1020.698914 0.015100  2  2
Line 14 2 992.695618 0.017000  4  4
Line 14 2 992.682800 0.153000  4  6
Line 14 2 989.873108 0.171000  2  4
Line 14 2 901.735901 0.005690  4  2
Line 14 2 899.406311 0.005700  2  2
Line 14 2 892.002380 0.004330  4  4
Line 14 2 892.001099 0.038900  4  6
Line 14 2 889.722778 0.043400  2  4
Line 14 2 850.140930 0.002780  4  2
Line 14 2 848.070007 0.002790  2  2
Line 14 2 845.768799 0.001670  4  4
Line 14 2 845.768311 0.015000  4  6
Line 14 2 843.719116 0.016700  2  4
Line 14 2 822.861511 0.001590  4  2
Line 14 2 820.921082 0.001600  2  2
Line 14 2 820.504517 0.000816  4  4
Line 14 2 820.504089 0.007350  4  6
Line 14 2 818.575195 0.008180  2  4
Line 14 2 806.520203 0.001000  4  2
Line 14 2 804.656128 0.001000  2  2
Line 14 2 805.098083 0.004150  4  6
Line 14 2 805.098083 0.000461  4  4
Line 14 2 803.240601 0.004620  2  4
Line 14 2 755.830078 0.000456  4  2
Line 14 2 755.349976 0.002280  4  4
Line 14 2 754.192688 0.001830  2  2
Line 14 2 753.714722 0.000914  2  4
Line 14 3 1206.500000 1.680000  1  3
Line 14 3 566.613403 0.015500  1  3
Line 14 3 466.130615 0.014100  1  3
Line 14 3 437.254486 0.004830  1  3
Line 14 3 426.643707 0.000415  1  3
Line 14 3 423.816589 0.001810  1  3
Line 14 3 408.377502 0.002860  1  3
Line 14 4 1402.770020 0.260000  2  2
Line 14 4 1393.755005 0.524000  2  4
Line 14 4 458.154785 0.011800  2  2
Line 14 4 457.815399 0.023600  2  4
Line 14 4 361.658905 0.005370  2  2
Line 14 4 361.560303 0.010800  2  4
Line 14 4 327.181091 0.002790  2  2
Line 14 4 327.137085 0.005570  2  4
Line 14 4 310.257507 0.001630  2  2
Line 14 4 310.233490 0.003250  2  4
Line 14 4 300.531494 0.001040  2  2
Line 14 4 300.516998 0.002070  2  4
Line 14 5 117.853500 0.246000  1  3
Line 14 5 96.439903 1.080000  1  3
Line 14 6 249.123993 0.079200  2  2
Line 14 6 246.003998 0.080200  4  2
Line 14 6 99.966003 0.038600  2  4
Line 14 6 99.598801 0.077600  2  2
Line 14 6 99.459900 0.097200  4  4
Line 14 6 99.096397 0.019500  4  2
Line 14 6 96.489502 0.070400  2  4
Line 14 6 96.023102 0.063700  4  6
Line 14 6 96.017899 0.007070  4  4
Line 14 6 91.797096 0.013200  2  2
Line 14 6 91.370201 0.013300  4  2
Line 14 6 83.611298 0.420000  2  4
Line 14 6 83.257004 0.042200  4  4
Line 14 6 83.128304 0.381000  4  6
Line 14 6 83.638603 0.054900  2  2
Line 14 6 83.357597 0.027600  2  4
Line 14 6 83.284103 0.013800  4  2
Line 14 6 83.005501 0.069100  4  4
Line 14 6 81.030701 0.120000  2  2
Line 14 6 80.697899 0.120000  4  2
Line 14 6 80.908798 0.110000  2  4
Line 14 6 80.821098 0.220000  2  2
Line 14 6 80.576897 0.275000  4  4
Line 14 6 80.489998 0.055100  4  2
Line 14 6 80.725197 0.341000  2  4
Line 14 6 80.449203 0.308000  4  6
Line 14 6 80.394897 0.034300  4  4
Line 14 6 77.718201 0.080800  2  4
Line 14 6 77.428703 0.073000  4  6
Line 14 6 77.412003 0.008110  4  4
Line 14 6 75.483002 0.007870  2  4
Line 14 6 75.194000 0.019700  4  4
Line 14 6 72.895897 0.010500  4  6
Line 14 6 71.561501 0.043700  2  2
Line 14 6 71.532799 0.021900  2  4
Line 14 6 71.301804 0.010900  4  2
Line 14 6 71.273300 0.054800  4  4
Line 14 6 71.181000 0.199000  4  6
Line 14 6 69.448303 0.080700  2  4
Line 14 6 69.235802 0.072900  4  6
Line 14 6 69.203697 0.008100  4  4
Line 14 6 66.772202 0.006800  4  6
Line 14 7 278.442993 0.058100  3  5
Line 14 7 276.838989 0.140000  1  3
Line 14 7 275.666992 0.035200  3  3
Line 14 7 275.352997 0.106000  5  5
Line 14 7 274.174988 0.047200  3  1
Line 14 7 272.639008 0.035600  5  3
Line 14 7 85.696800 0.047400  1  3
Line 14 7 85.584198 0.047500  3  3
Line 14 7 85.290001 0.047600  5  3
Line 14 7 81.995102 0.070200  1  3
Line 14 7 81.891998 0.052700  3  5
Line 14 7 81.891998 0.017600  3  3
Line 14 7 81.622704 0.059200  5  7
Line 14 7 81.622704 0.010600  5  5
Line 14 7 81.622704 0.000705  5  3
Line 14 7 79.614998 0.039700  1  3
Line 14 7 79.522903 0.013200  3  1
Line 14 7 79.517799 0.009930  3  3
Line 14 7 79.490601 0.016600  3  5
Line 14 7 79.263802 0.009970  5  3
Line 14 7 79.236801 0.029900  5  5
Line 14 7 73.432503 0.273000  1  3
Line 14 7 73.349800 0.205000  3  5
Line 14 7 73.349800 0.068400  3  3
Line 14 7 73.133598 0.041200  5  5
Line 14 7 73.133598 0.002740  5  3
Line 14 7 73.122902 0.231000  5  7
Line 14 7 70.221802 0.273000  3  5
Line 14 7 70.027000 0.307000  5  7
Line 14 7 70.023598 0.054800  5  5
Line 14 7 69.872200 0.378000  1  3
Line 14 7 69.860199 0.158000  3  5
Line 14 7 69.797302 0.094600  3  3
Line 14 7 69.664101 0.284000  5  5
Line 14 7 69.601501 0.094800  5  3
Line 14 7 69.654099 0.128000  1  3
Line 14 7 69.579697 0.128000  3  3
Line 14 7 69.385201 0.128000  5  3
Line 14 7 68.714600 0.050500  1  3
Line 14 7 68.669098 0.016900  3  1
Line 14 7 68.642197 0.012700  3  3
Line 14 7 68.595100 0.021100  3  5
Line 14 7 68.452797 0.012700  5  3
Line 14 7 68.405998 0.038000  5  5
Line 14 7 68.377899 0.227000  3  5
Line 14 7 68.190002 0.045500  5  5
Line 14 7 68.148201 0.255000  5  7
Line 14 7 61.306099 0.021600  5  7
Line 14 7 60.836899 0.098100  5  7
Line 14 7 60.028999 0.003460  3  5
Line 14 7 59.883999 0.006240  5  5
Line 14 7 58.717800 0.053600  3  5
Line 14 7 58.579201 0.060300  5  7
Line 14 7 58.579201 0.010700  5  5
Line 14 7 58.583000 0.034300  3  5
Line 14 7 58.445000 0.061800  5  5
Line 14 7 58.578400 0.041100  1  3
Line 14 7 58.525700 0.041200  3  3
Line 14 7 58.388000 0.041300  5  3
Line 14 7 57.567200 0.010800  3  5
Line 14 7 57.433998 0.019500  5  5
Line 14 7 57.325001 0.061600  5  7
Line 14 7 56.527802 0.077200  5  7
Line 14 7 54.522099 0.000690  5  7
Line 14 7 54.581902 0.010600  3  5
Line 14 7 54.462101 0.019100  5  5
Line 16 2 1259.519043 0.015500  4  6
Line 16 2 1253.811035 0.010300  4  4
Line 16 2 1250.583984 0.005200  4  2
Line 16 2 912.736084 0.062100  4  2
Line 16 2 910.484924 0.124000  4  4
Line 16 2 906.876526 0.187000  4  6
Line 16 2 765.683777 1.190000  4  6
Line 16 2 764.415771 0.795000  4  4
Line 16 2 763.656372 0.398000  4  2
Line 16 2 665.519714 0.009180  4  2
Line 16 2 664.313599 0.018400  4  4
Line 16 2 662.267395 0.027700  4  6
Line 16 2 641.771484 0.260000  4  6
Line 16 2 640.904297 0.174000  4  4
Line 16 2 640.416077 0.086800  4  2
Line 16 2 603.430298 0.002550  4  2
Line 16 2 602.440979 0.005100  4  4
Line 16 2 600.673401 0.007680  4  6
Line 16 2 594.469910 0.082800  4  6
Line 16 2 593.831726 0.055200  4  4
Line 16 2 593.505493 0.027600  4  2
Line 16 2 576.978027 0.001220  4  2
Line 16 2 576.050903 0.002440  4  4
Line 16 2 574.388794 0.003680  4  6
Line 16 2 571.778992 0.036000  4  6
Line 16 2 571.364014 0.024000  4  4
Line 16 2 571.156006 0.012000  4  2
Line 16 2 559.130981 0.018700  4  6
Line 16 2 558.924011 0.012500  4  4
Line 16 2 558.755005 0.006240  4  2
Line 16 3 1202.119995 0.000250  5  3
Line 16 3 1201.729980 0.003750  5  5
Line 16 3 1200.969971 0.021000  5  7
Line 16 3 1194.449951 0.006290  3  3
Line 16 3 1194.060059 0.018900  3  5
Line 16 3 1190.199951 0.025300  1  3
Line 16 3 1021.322998 0.031600  5  5
Line 16 3 1021.107971 0.010600  5  3
Line 16 3 1015.778992 0.017600  3  5
Line 16 3 1015.567017 0.010600  3  3
Line 16 3 1015.502014 0.014100  3  1
Line 16 3 1012.494995 0.042500  1  3
Line 16 3 728.684875 0.350000  5  3
Line 16 3 725.858398 0.351000  3  3
Line 16 3 724.288086 0.352000  1  3
Line 16 3 702.818115 0.195000  5  3
Line 16 3 702.779175 0.584000  5  5
Line 16 3 700.288025 0.260000  3  1
Line 16 3 700.188293 0.195000  3  3
Line 16 3 700.149719 0.326000  3  5
Line 16 3 698.726990 0.783000  1  3
Line 16 3 685.380005 0.016900  5  3
Line 16 3 683.461487 0.051100  5  5
Line 16 3 683.066284 0.022700  3  1
Line 16 3 682.878784 0.017000  3  3
Line 16 3 681.488770 0.068300  1  3
Line 16 3 680.974304 0.028500  3  5
Line 16 3 681.577209 0.016300  5  3
Line 16 3 680.924622 0.245000  5  5
Line 16 3 680.676697 1.370000  5  7
Line 16 3 679.103699 0.409000  3  3
Line 16 3 678.455872 1.230000  3  5
Line 16 3 677.729004 1.640000  1  3
Line 16 3 486.127594 0.000576  5  3
Line 16 3 485.814209 0.008650  5  5
Line 16 3 485.249512 0.048500  5  7
Line 16 3 484.868011 0.014400  3  3
Line 16 3 484.556213 0.043400  3  5
Line 16 3 484.166809 0.057800  1  3
Line 16 3 482.951996 0.013300  5  5
Line 16 3 482.458313 0.004450  5  3
Line 16 3 481.708801 0.007420  3  5
Line 16 3 481.217590 0.004460  3  3
Line 16 3 480.969788 0.005950  3  1
Line 16 3 480.526886 0.017900  1  3
Line 16 3 478.252991 0.006720  5  3
Line 16 3 477.381195 0.008980  3  1
Line 16 3 477.033813 0.006740  3  3
Line 16 3 476.494202 0.020200  5  5
Line 16 3 476.355103 0.027000  1  3
Line 16 3 475.283905 0.011300  3  5
Line 16 4 1073.517944 0.004830  4  4
Line 16 4 1072.973022 0.043400  4  6
Line 16 4 1062.663940 0.048700  2  4
Line 16 4 815.941101 0.103000  4  2
Line 16 4 809.655579 0.104000  2  2
Line 16 4 753.760315 0.124000  4  2
Line 16 4 750.221497 0.624000  4  4
Line 16 4 748.393188 0.500000  2  2
Line 16 4 744.904480 0.251000  2  4
Line 16 4 661.455383 0.117000  4  4
Line 16 4 661.395874 1.060000  4  6
Line 16 4 657.318726 1.180000  2  4
Line 16 4 554.026794 0.086500  4  2
Line 16 4 551.121826 0.086900  2  2
Line 16 4 393.013214 0.000005  4  4
Line 16 4 393.006287 0.000046  4  6
Line 16 4 391.549103 0.000051  2  4
Line 16 4 370.275085 0.016000  4  2
Line 16 4 368.975189 0.015900  2  2
Line 16 4 342.914612 0.002310  4  2
Line 16 4 342.533203 0.011600  4  4
Line 16 4 341.799500 0.009270  2  2
Line 16 4 341.420593 0.004640  2  4
Line 16 4 333.157501 0.000149  4  4
Line 16 4 332.640411 0.001350  4  6
Line 16 4 332.104797 0.001500  2  4
Line 16 4 330.702698 0.001950  4  4
Line 16 4 330.547211 0.017600  4  6
Line 16 4 329.665497 0.019500  2  4
Line 16 4 324.876312 0.000032  4  2
Line 16 4 323.875214 0.000032  2  2
Line 16 4 322.010193 0.008860  4  2
Line 16 4 321.026703 0.008890  2  2
Line 16 4 301.192108 0.003400  4  2
Line 16 4 300.331390 0.003410  2  2
Line 16 4 295.917786 0.000888  4  4
Line 16 4 295.839600 0.007990  4  6
Line 16 4 295.087006 0.008900  2  4
Line 16 4 295.105103 0.000483  4  2
Line 16 4 294.942505 0.002420  4  4
Line 16 4 294.278900 0.001930  2  2
Line 16 4 294.117096 0.000970  2  4
Line 16 4 291.651703 0.002060  4  2
Line 16 4 290.844604 0.002070  2  2
Line 16 4 274.505310 0.001370  4  2
Line 16 4 274.247589 0.006820  4  4
Line 16 4 273.790314 0.005470  2  2
Line 16 4 273.533905 0.002730  2  4
Line 16 5 786.468323 1.420000  1  3
Line 16 5 286.094910 0.098300  1  3
Line 16 5 235.556793 0.007870  1  3
Line 16 5 223.251205 0.030800  1  3
Line 16 5 202.960800 0.020100  1  3
Line 16 5 192.554993 0.011200  1  3
Line 16 5 187.024002 0.006820  1  3
